IPK,Pendapatan_Orang_Tua,Prestasi_Akademik,Prestasi_Non_Akademik,Keikutsertaan_Organisasi,Diterima_Beasiswa
1.43,27.35,3.0,2,3,0.0
0.66,34.19,1.0,2,2,0.0
0.1,28.97,1.0,0,1,0.0
0.12,20.67,2.0,0,0,0.0
0.86,24.42,0.0,1,1,0.0
0.95,22.26,1.0,0,0,0.0
0.49,25.51,4.0,0,1,0.0
0.22,29.63,1.0,1,1,0.0
1.31,33.69,2.0,1,0,0.0
2.33,27.61,3.0,1,2,0.0
1.2,25.78,1.0,0,2,0.0
1.55,8.07,0.0,1,2,0.0
0.86,32.66,1.0,0,2,0.0
0.51,26.98,0.0,0,0,0.0
0.91,32.18,1.0,0,0,0.0
1.15,24.21,1.0,0,1,0.0
0.28,26.1,1.0,2,3,0.0
3.55,18.6,5.0,2,2,1.0
0.52,32.97,0.0,1,0,0.0
1.08,32.39,2.0,0,0,0.0
1.84,22.26,0.0,1,0,0.0
1.11,17.24,0.0,1,2,0.0
1.07,29.72,0.0,1,0,0.0
0.76,21.83,1.0,2,1,0.0
0.99,29.76,0.0,0,3,0.0
0.75,21.4,0.0,1,0,0.0
3.72,2.14,4.0,1,8,1.0
0.58,32.21,1.0,1,2,0.0
1.2,30.3,2.0,2,2,0.0
0.28,19.03,2.0,2,1,0.0
3.55,9.6,6.0,2,4,1.0
3.62,11.96,5.0,4,4,1.0
1.36,23.15,1.0,0,1,0.0
0.21,27.77,1.0,2,1,0.0
0.64,28.35,1.0,1,2,0.0
0.28,34.38,1.0,0,3,0.0
1.13,25.06,1.0,0,0,0.0
0.61,26.27,1.0,2,1,0.0
1.74,23.57,1.0,0,1,0.0
0.22,26.95,1.0,0,1,0.0
0.29,19.5,1.0,0,0,0.0
3.61,8.63,3.0,6,1,1.0
0.83,20.92,2.0,1,0,0.0
0.3,23.53,1.0,0,3,0.0
1.13,14.66,1.0,0,2,0.0
0.96,27.59,0.0,2,0,0.0
0.27,28.06,0.0,0,0,0.0
1.75,17.05,1.0,1,1,0.0
1.7,27.83,2.0,1,3,0.0
1.31,21.55,1.0,1,0,0.0
3.7,12.47,4.0,7,3,1.0
0.31,19.08,0.0,0,1,0.0
0.99,22.32,1.0,0,1,0.0
1.3,29.35,2.0,3,4,0.0
1.36,24.05,1.0,0,1,0.0
1.15,21.93,1.0,1,1,0.0
0.5,31.54,1.0,2,0,0.0
0.98,27.75,0.0,1,1,0.0
0.23,32.05,2.0,0,3,0.0
0.73,25.36,0.0,1,2,0.0
0.34,32.65,0.0,2,1,0.0
0.61,30.48,0.0,0,1,0.0
0.62,26.42,1.0,2,1,0.0
0.31,20.4,2.0,0,1,0.0
0.22,30.08,1.0,0,2,0.0
0.21,27.34,0.0,0,0,0.0
0.84,20.97,3.0,1,0,0.0
1.24,22.51,1.0,3,1,0.0
0.88,30.65,0.0,2,1,0.0
0.57,27.06,1.0,1,2,0.0
0.87,33.54,1.0,0,1,0.0
0.8,33.07,0.0,2,1,0.0
0.53,26.45,0.0,1,1,0.0
0.97,27.54,1.0,2,2,0.0
0.24,32.35,1.0,0,1,0.0
2.48,32.73,0.0,0,0,0.0
1.19,26.71,1.0,0,1,0.0
1.16,25.15,1.0,2,1,0.0
3.52,5.5,2.0,5,3,1.0
0.68,25.14,0.0,0,0,0.0
3.79,15.15,3.0,2,7,1.0
0.65,24.07,1.0,1,0,0.0
3.65,10.52,4.0,3,2,1.0
0.39,21.57,2.0,2,0,0.0
0.34,24.88,1.0,0,1,0.0
0.4,33.42,1.0,2,2,0.0
0.26,28.37,1.0,0,0,0.0
1.06,32.15,0.0,0,1,0.0
3.59,14.04,2.0,4,4,1.0
1.39,27.49,0.0,0,1,0.0
0.58,28.95,2.0,1,2,0.0
0.66,34.14,0.0,2,1,0.0
1.0,32.82,0.0,1,2,0.0
1.74,21.65,0.0,1,2,0.0
0.87,25.85,1.0,2,1,0.0
0.78,21.66,0.0,2,0,0.0
1.77,24.51,1.0,1,0,0.0
0.71,34.81,1.0,0,0,0.0
0.93,25.35,1.0,1,0,0.0
0.2,26.56,0.0,1,1,0.0
1.08,22.59,2.0,2,2,0.0
0.37,15.21,1.0,0,1,0.0
1.23,28.55,0.0,0,0,0.0
3.65,3.03,4.0,6,7,1.0
3.76,3.9,5.0,2,4,1.0
0.66,27.91,1.0,1,3,0.0
3.66,5.16,6.0,7,1,1.0
3.41,11.35,6.0,4,1,1.0
1.68,19.41,1.0,0,0,0.0
1.51,31.31,3.0,1,1,0.0
3.51,7.87,2.0,3,1,1.0
0.4,6.71,0.0,1,0,0.0
0.54,32.18,1.0,0,0,0.0
1.52,26.39,0.0,0,1,0.0
1.33,25.57,0.0,1,1,0.0
1.84,30.77,1.0,0,1,0.0
0.11,22.99,0.0,0,2,0.0
0.33,24.94,2.0,0,3,0.0
1.04,24.62,0.0,1,1,0.0
0.6,28.9,1.0,0,1,0.0
0.6,23.85,3.0,1,0,0.0
0.33,33.8,0.0,1,1,0.0
0.36,22.12,0.0,0,1,0.0
1.12,20.64,1.0,0,2,0.0
0.24,25.13,0.0,0,0,0.0
0.62,26.9,1.0,2,0,0.0
0.27,31.25,2.0,1,1,0.0
3.71,14.8,7.0,5,1,1.0
1.62,20.83,1.0,1,0,0.0
3.39,5.04,1.0,6,6,1.0
0.69,27.3,1.0,0,0,0.0
3.73,6.66,6.0,3,3,1.0
0.23,30.28,1.0,2,0,0.0
1.81,21.88,1.0,3,0,0.0
0.22,32.17,0.0,1,1,0.0
0.9,26.18,1.0,1,0,0.0
0.81,30.31,1.0,3,1,0.0
1.22,31.53,1.0,1,0,0.0
1.62,18.98,1.0,2,0,0.0
0.62,32.17,0.0,2,1,0.0
0.53,29.77,0.0,0,0,0.0
0.04,24.91,0.0,1,3,0.0
0.17,12.18,1.0,1,1,0.0
3.52,11.68,1.0,4,8,1.0
1.88,28.7,0.0,4,3,0.0
3.42,4.94,6.0,5,5,1.0
1.84,16.51,0.0,0,3,0.0
3.53,9.56,6.0,3,4,1.0
0.56,19.63,2.0,0,0,0.0
0.05,28.5,0.0,1,0,0.0
0.42,30.58,0.0,1,1,0.0
1.27,28.49,2.0,0,2,0.0
0.49,22.59,1.0,3,1,0.0
1.28,33.72,0.0,2,2,0.0
1.43,29.75,1.0,2,1,0.0
1.1,30.98,0.0,4,1,0.0
0.1,22.03,0.0,2,1,0.0
0.81,25.3,0.0,1,1,0.0
0.09,23.21,0.0,1,2,0.0
1.37,19.54,0.0,1,1,0.0
0.16,25.16,2.0,0,2,0.0
1.12,23.38,0.0,0,0,0.0
1.43,30.97,3.0,0,2,0.0
0.39,29.74,1.0,0,0,0.0
0.78,27.92,4.0,2,0,0.0
0.58,23.68,2.0,2,1,0.0
0.13,31.92,1.0,0,0,0.0
0.03,21.72,1.0,0,3,0.0
3.58,18.4,1.0,4,5,1.0
0.94,24.67,2.0,1,0,0.0
0.23,27.95,0.0,1,0,0.0
1.26,30.1,2.0,3,2,0.0
0.87,27.18,2.0,0,1,0.0
0.74,23.95,0.0,2,0,0.0
0.57,26.73,2.0,0,1,0.0
2.15,22.32,0.0,2,1,0.0
0.16,31.84,0.0,0,1,0.0
3.33,2.18,1.0,2,7,1.0
1.18,34.39,1.0,0,2,0.0
0.53,31.79,4.0,1,0,0.0
0.19,30.26,2.0,1,1,0.0
1.74,22.46,3.0,1,0,0.0
1.04,28.79,1.0,0,0,0.0
0.19,10.93,0.0,1,3,0.0
0.16,27.26,2.0,1,2,0.0
2.04,25.1,1.0,3,3,0.0
0.41,22.59,2.0,1,2,0.0
1.07,31.41,0.0,2,1,0.0
3.45,5.2,1.0,6,3,1.0
1.19,29.28,1.0,0,0,0.0
0.76,24.55,1.0,4,1,0.0
0.24,14.94,0.0,2,0,0.0
0.72,32.35,1.0,0,1,0.0
0.28,26.69,0.0,3,0,0.0
3.79,5.94,4.0,6,4,1.0
0.91,29.01,1.0,1,0,0.0
0.16,31.24,2.0,2,0,0.0
0.68,27.99,1.0,2,0,0.0
3.4,17.17,5.0,5,5,1.0
1.48,29.38,0.0,2,1,0.0
0.86,27.46,1.0,0,1,0.0
3.64,12.77,4.0,3,2,1.0
3.31,12.96,1.0,2,6,1.0
0.7,26.17,1.0,2,4,0.0
0.08,31.17,0.0,0,2,0.0
1.53,31.49,0.0,0,0,0.0
0.58,32.23,3.0,0,0,0.0
3.66,6.11,3.0,8,2,1.0
0.87,34.16,1.0,0,0,0.0
3.48,4.04,6.0,4,2,1.0
0.45,30.1,1.0,2,0,0.0
0.94,27.91,0.0,2,4,0.0
1.35,27.87,0.0,0,1,0.0
0.95,29.18,1.0,0,1,0.0
0.63,25.96,0.0,1,0,0.0
1.24,26.13,0.0,1,2,0.0
0.65,30.28,2.0,2,2,0.0
1.36,25.02,2.0,1,3,0.0
0.94,24.82,0.0,1,1,0.0
3.4,16.15,4.0,3,6,1.0
0.86,32.58,2.0,3,1,0.0
1.28,29.77,1.0,1,1,0.0
2.4,23.9,2.0,1,0,0.0
1.23,24.67,0.0,1,1,0.0
0.83,33.22,4.0,1,0,0.0
1.08,29.41,1.0,0,1,0.0
3.51,13.03,8.0,2,5,1.0
1.47,29.51,0.0,3,0,0.0
0.3,17.57,2.0,4,1,0.0
2.12,30.46,0.0,0,1,0.0
3.65,13.04,4.0,3,4,1.0
0.28,30.05,0.0,0,3,0.0
0.31,27.12,2.0,2,2,0.0
0.52,31.36,1.0,1,2,0.0
0.7,29.15,3.0,2,0,0.0
1.0,30.66,0.0,2,2,0.0
1.06,25.41,3.0,0,2,0.0
0.55,28.69,2.0,0,0,0.0
0.48,20.79,1.0,2,2,0.0
0.96,26.22,2.0,2,1,0.0
0.52,27.07,0.0,1,3,0.0
0.34,29.35,1.0,3,2,0.0
0.9,29.16,5.0,0,1,0.0
0.81,30.47,0.0,3,2,0.0
3.23,8.6,5.0,3,1,1.0
0.86,26.37,2.0,1,1,0.0
1.9,34.8,0.0,1,1,0.0
3.69,11.44,2.0,6,2,1.0
0.52,32.84,2.0,1,0,0.0
1.01,22.87,1.0,1,1,0.0
1.06,18.69,2.0,1,1,0.0
1.38,33.7,0.0,1,0,0.0
3.37,3.58,5.0,3,3,1.0
1.48,22.12,3.0,0,1,0.0
1.16,32.05,1.0,2,1,0.0
0.22,19.67,0.0,0,0,0.0
0.93,24.6,0.0,1,0,0.0
0.49,23.41,1.0,1,1,0.0
3.6,11.69,4.0,4,3,1.0
0.78,22.68,2.0,2,2,0.0
0.61,26.87,0.0,0,3,0.0
1.86,33.86,0.0,1,0,0.0
0.72,27.12,0.0,1,3,0.0
0.67,32.0,1.0,2,1,0.0
1.31,29.17,1.0,2,2,0.0
3.62,13.99,2.0,4,5,1.0
0.34,29.87,2.0,0,1,0.0
3.55,20.57,7.0,4,7,1.0
0.27,25.42,0.0,1,0,0.0
0.87,31.94,2.0,1,2,0.0
1.41,26.84,2.0,2,3,0.0
0.58,25.29,0.0,1,3,0.0
1.08,19.11,0.0,1,1,0.0
1.03,31.1,1.0,1,1,0.0
0.71,16.58,3.0,0,2,0.0
0.12,20.4,0.0,0,0,0.0
1.51,23.4,1.0,3,0,0.0
1.29,28.13,0.0,0,0,0.0
0.58,20.06,0.0,1,2,0.0
0.62,29.76,0.0,1,0,0.0
2.24,33.31,2.0,1,1,0.0
3.65,15.86,4.0,2,6,1.0
0.89,31.8,2.0,0,0,0.0
0.83,34.08,0.0,1,0,0.0
0.22,23.55,0.0,1,1,0.0
1.05,21.6,0.0,1,1,0.0
2.7,31.61,2.0,1,0,0.0
0.7,25.36,2.0,3,1,0.0
1.19,24.28,3.0,0,0,0.0
1.71,33.15,0.0,0,2,0.0
3.5,7.71,3.0,6,2,1.0
0.87,33.66,1.0,3,0,0.0
3.61,11.65,1.0,8,3,1.0
0.13,21.93,0.0,1,2,0.0
0.38,19.69,0.0,0,0,0.0
3.53,8.92,3.0,5,6,1.0
0.58,23.22,0.0,1,1,0.0
0.99,19.99,1.0,1,0,0.0
1.65,29.57,2.0,0,0,0.0
0.52,25.15,1.0,3,2,0.0
0.9,25.5,2.0,2,1,0.0
1.41,27.25,1.0,0,2,0.0
0.91,28.61,0.0,1,2,0.0
0.9,30.97,3.0,0,3,0.0
0.14,21.9,2.0,2,1,0.0
0.47,26.09,0.0,1,1,0.0
0.92,32.75,2.0,1,0,0.0
0.93,27.92,1.0,2,1,0.0
0.76,23.98,1.0,0,0,0.0
0.36,25.15,1.0,0,1,0.0
1.1,31.29,0.0,1,1,0.0
1.24,19.84,2.0,3,2,0.0
0.81,31.43,0.0,0,0,0.0
0.54,29.98,0.0,0,0,0.0
3.65,10.63,2.0,0,4,1.0
1.3,21.32,1.0,1,0,0.0
0.33,25.92,1.0,1,1,0.0
0.65,22.14,0.0,0,3,0.0
3.52,4.91,4.0,1,1,1.0
0.43,25.68,3.0,1,0,0.0
0.37,21.74,0.0,1,1,0.0
1.21,22.44,3.0,2,1,0.0
1.21,21.88,2.0,2,1,0.0
1.43,26.43,3.0,1,0,0.0
0.35,26.33,1.0,0,1,0.0
1.05,24.74,1.0,1,0,0.0
3.6,14.18,0.0,6,8,1.0
0.95,27.15,2.0,1,1,0.0
0.4,21.11,1.0,1,0,0.0
0.22,27.41,0.0,0,2,0.0
2.0,29.71,0.0,0,0,0.0
1.27,24.26,0.0,4,0,0.0
0.84,28.91,1.0,0,0,0.0
0.72,13.32,4.0,1,1,0.0
0.23,32.76,1.0,1,2,0.0
0.99,29.73,0.0,0,0,0.0
3.54,5.91,8.0,3,6,1.0
0.71,27.46,1.0,0,0,0.0
0.87,28.64,0.0,1,1,0.0
1.07,26.2,0.0,0,1,0.0
3.6,6.76,3.0,7,1,1.0
0.17,27.32,2.0,2,0,0.0
2.37,25.29,1.0,2,0,0.0
0.54,26.49,1.0,1,2,0.0
1.25,22.12,0.0,2,1,0.0
0.96,31.1,0.0,2,0,0.0
1.07,27.61,2.0,3,0,0.0
0.21,27.21,3.0,0,1,0.0
1.06,32.23,1.0,0,1,0.0
0.49,27.74,2.0,0,0,0.0
3.6,10.96,2.0,8,4,1.0
0.23,26.31,2.0,2,0,0.0
1.38,29.71,0.0,1,1,0.0
1.61,31.83,0.0,1,1,0.0
0.84,32.62,1.0,3,1,0.0
0.66,28.44,2.0,4,0,0.0
0.61,32.26,2.0,2,1,0.0
0.39,27.81,0.0,2,1,0.0
0.87,23.83,1.0,0,3,0.0
1.31,29.93,0.0,0,1,0.0
1.26,28.1,1.0,1,0,0.0
0.38,27.37,1.0,1,1,0.0
0.47,21.57,1.0,1,1,0.0
0.22,25.75,1.0,0,0,0.0
0.17,27.17,3.0,0,0,0.0
0.83,30.86,0.0,2,1,0.0
1.24,33.73,0.0,0,2,0.0
1.75,26.86,1.0,4,1,0.0
0.35,24.49,0.0,0,2,0.0
1.12,30.51,1.0,0,0,0.0
0.42,30.6,2.0,3,1,0.0
1.53,25.87,3.0,0,1,0.0
3.49,4.17,7.0,3,5,1.0
0.81,25.18,2.0,0,1,0.0
1.13,24.01,2.0,1,0,0.0
3.32,4.01,1.0,8,4,1.0
0.17,20.35,2.0,1,2,0.0
3.61,5.91,4.0,6,6,1.0
3.51,7.98,3.0,4,6,1.0
0.23,32.74,0.0,2,0,0.0
0.65,31.36,0.0,1,0,0.0
0.54,29.15,2.0,1,1,0.0
0.31,11.77,4.0,1,1,0.0
1.48,21.47,0.0,0,1,0.0
0.42,29.38,2.0,0,1,0.0
1.05,22.13,0.0,1,1,0.0
1.31,27.34,1.0,0,0,0.0
3.67,11.49,5.0,5,8,1.0
3.61,8.44,5.0,7,8,1.0
0.01,28.41,3.0,0,1,0.0
0.19,22.45,0.0,0,1,0.0
1.18,27.57,1.0,1,0,0.0
3.61,8.48,5.0,5,3,1.0
3.66,18.83,6.0,3,4,1.0
0.18,25.22,1.0,1,1,0.0
2.27,25.13,0.0,2,0,0.0
1.22,30.85,1.0,1,1,0.0
0.46,31.6,2.0,2,3,0.0
0.83,19.48,2.0,2,2,0.0
0.86,25.47,2.0,0,1,0.0
0.3,30.77,1.0,2,2,0.0
1.32,27.97,1.0,0,0,0.0
0.89,29.08,0.0,0,0,0.0
1.27,24.92,0.0,0,1,0.0
0.61,24.21,0.0,0,2,0.0
0.52,21.62,2.0,2,0,0.0
1.2,31.28,2.0,2,0,0.0
1.29,28.43,0.0,3,3,0.0
3.52,18.98,4.0,1,5,1.0
3.5,4.83,3.0,5,4,1.0
0.69,22.5,2.0,0,0,0.0
0.47,28.84,1.0,0,2,0.0
1.48,24.13,0.0,2,0,0.0
1.1,30.63,0.0,2,0,0.0
0.49,28.6,1.0,2,0,0.0
1.74,20.45,0.0,0,1,0.0
1.98,32.07,0.0,1,1,0.0
1.15,19.92,0.0,0,0,0.0
0.8,32.34,4.0,0,1,0.0
1.46,14.76,2.0,2,4,0.0
0.2,27.58,1.0,0,0,0.0
3.67,11.52,5.0,3,2,1.0
0.46,22.16,1.0,2,0,0.0
0.54,19.88,0.0,0,1,0.0
0.67,20.94,2.0,1,1,0.0
3.44,2.84,1.0,5,4,1.0
0.3,14.98,1.0,1,1,0.0
3.51,11.62,5.0,3,3,1.0
0.42,24.02,0.0,1,2,0.0
3.46,3.6,4.0,7,4,1.0
0.3,34.0,0.0,1,1,0.0
0.99,20.45,0.0,3,2,0.0
0.41,25.75,0.0,1,2,0.0
0.29,24.33,3.0,1,2,0.0
0.61,23.18,0.0,1,1,0.0
1.54,29.86,1.0,3,2,0.0
3.39,12.9,4.0,4,1,1.0
1.19,23.0,0.0,1,1,0.0
3.19,4.49,4.0,3,6,1.0
0.1,18.89,1.0,1,3,0.0
0.38,24.54,0.0,0,1,0.0
0.42,30.24,3.0,0,0,0.0
0.98,25.02,2.0,0,0,0.0
1.14,24.98,1.0,0,0,0.0
0.79,30.37,2.0,1,1,0.0
2.09,29.12,1.0,2,1,0.0
1.33,30.64,1.0,0,3,0.0
0.21,33.88,1.0,1,0,0.0
0.68,25.91,0.0,1,3,0.0
0.39,27.19,1.0,2,1,0.0
1.35,29.01,0.0,0,0,0.0
3.69,6.94,4.0,8,3,1.0
0.88,31.66,1.0,0,0,0.0
0.94,23.92,2.0,1,0,0.0
0.45,29.12,1.0,0,2,0.0
3.62,2.02,6.0,1,3,1.0
0.47,23.85,1.0,1,2,0.0
0.87,33.22,0.0,1,1,0.0
0.17,24.5,0.0,1,1,0.0
3.76,9.06,4.0,4,6,1.0
3.7,11.16,4.0,5,4,1.0
0.58,29.77,0.0,1,0,0.0
3.55,16.55,2.0,4,0,1.0
3.41,14.95,5.0,2,4,1.0
3.66,9.56,5.0,1,5,1.0
0.82,27.25,0.0,1,3,0.0
0.7,28.02,2.0,2,0,0.0
0.52,24.79,0.0,1,0,0.0
0.33,25.45,0.0,1,1,0.0
1.19,26.31,2.0,2,0,0.0
1.95,31.61,1.0,1,1,0.0
1.84,29.03,0.0,2,0,0.0
0.69,27.91,0.0,1,1,0.0
0.9,17.38,0.0,0,1,0.0
0.69,30.94,3.0,0,0,0.0
3.61,12.91,5.0,3,2,1.0
0.41,31.33,2.0,2,0,0.0
0.12,23.51,2.0,1,1,0.0
1.17,14.88,1.0,1,0,0.0
1.19,23.4,2.0,0,0,0.0
0.19,23.14,2.0,0,1,0.0
3.65,4.48,1.0,4,3,1.0
0.58,28.87,2.0,0,3,0.0
0.85,31.09,0.0,0,3,0.0
0.44,29.29,2.0,1,0,0.0
3.69,7.18,5.0,2,2,1.0
3.56,14.24,3.0,1,6,1.0
0.49,24.18,0.0,1,2,0.0
0.44,31.05,0.0,5,1,0.0
3.44,6.44,6.0,3,8,1.0
0.77,30.89,0.0,1,0,0.0
0.41,18.77,0.0,2,1,0.0
0.23,21.11,2.0,1,2,0.0
0.57,22.17,0.0,3,1,0.0
3.74,6.59,3.0,4,3,1.0
3.48,10.45,7.0,1,4,1.0
0.26,20.81,0.0,0,3,0.0
1.33,20.49,2.0,1,2,0.0
0.68,25.62,1.0,2,1,0.0
0.81,32.54,0.0,0,2,0.0
0.59,33.02,4.0,0,2,0.0
1.59,18.5,0.0,4,0,0.0
0.81,27.35,1.0,2,1,0.0
1.46,28.65,1.0,0,1,0.0
3.65,8.41,3.0,4,5,1.0
0.51,26.03,0.0,1,1,0.0
1.6,28.99,0.0,1,1,0.0
0.99,25.16,2.0,0,2,0.0
0.68,26.29,1.0,0,1,0.0
1.05,20.02,4.0,1,0,0.0
0.19,21.69,0.0,1,2,0.0
1.23,21.88,1.0,0,2,0.0
0.4,28.37,0.0,1,1,0.0
0.72,26.23,2.0,1,0,0.0
1.28,7.37,2.0,0,1,0.0
0.59,19.95,0.0,0,4,0.0
0.39,26.21,0.0,1,1,0.0
3.58,5.88,8.0,3,3,1.0
1.2,26.21,1.0,0,2,0.0
0.51,32.62,0.0,1,1,0.0
1.61,25.62,0.0,0,0,0.0
3.56,12.8,3.0,1,3,1.0
3.7,18.11,4.0,2,2,1.0
3.57,8.57,4.0,3,6,1.0
3.61,3.08,6.0,4,1,1.0
0.05,25.75,1.0,2,2,0.0
3.46,8.68,2.0,7,4,1.0
0.43,29.26,0.0,2,1,0.0
0.48,24.92,1.0,2,2,0.0
0.12,32.12,0.0,0,3,0.0
0.58,30.67,0.0,0,1,0.0
3.72,4.88,6.0,4,5,1.0
3.4,9.16,2.0,7,3,1.0
1.29,20.64,2.0,1,1,0.0
0.9,15.79,1.0,0,1,0.0
0.2,20.7,1.0,1,0,0.0
0.65,26.53,1.0,0,3,0.0
1.56,21.79,1.0,0,0,0.0
0.2,24.64,2.0,0,1,0.0
1.15,31.07,1.0,0,3,0.0
0.33,25.34,0.0,0,2,0.0
0.48,25.6,0.0,0,2,0.0
0.24,25.52,2.0,2,1,0.0
0.92,26.24,2.0,0,1,0.0
0.44,25.79,1.0,0,2,0.0
0.47,28.33,1.0,0,0,0.0
1.39,18.08,3.0,1,0,0.0
0.62,30.98,0.0,2,0,0.0
3.71,5.65,4.0,4,1,1.0
3.55,5.65,4.0,5,5,1.0
0.47,30.98,1.0,1,1,0.0
1.38,28.81,0.0,0,0,0.0
1.11,25.18,0.0,0,0,0.0
3.7,7.84,6.0,2,3,1.0
0.89,25.08,1.0,0,0,0.0
0.76,31.29,1.0,0,2,0.0
0.36,21.39,1.0,2,0,0.0
0.61,25.88,1.0,1,0,0.0
0.39,31.26,0.0,1,4,0.0
0.43,20.83,1.0,1,1,0.0
0.98,25.32,1.0,2,1,0.0
3.59,7.11,8.0,2,2,1.0
0.22,27.95,0.0,2,0,0.0
0.12,29.88,0.0,0,1,0.0
3.42,7.99,4.0,4,4,1.0
0.32,34.06,0.0,1,0,0.0
0.58,32.15,0.0,1,1,0.0
3.41,9.31,2.0,8,3,1.0
1.6,29.18,0.0,1,0,0.0
1.9,32.47,2.0,1,2,0.0
0.69,19.6,1.0,0,0,0.0
0.68,20.86,0.0,2,0,0.0
3.66,6.41,0.0,8,4,1.0
1.84,29.18,0.0,1,2,0.0
0.37,31.81,2.0,2,1,0.0
0.71,26.48,3.0,0,3,0.0
0.88,30.86,1.0,1,1,0.0
0.64,23.75,0.0,1,1,0.0
0.43,30.7,3.0,1,0,0.0
2.02,32.18,0.0,2,1,0.0
3.16,14.76,2.0,3,3,1.0
0.92,22.62,3.0,1,1,0.0
0.53,30.11,1.0,2,1,0.0
0.91,32.16,1.0,3,3,0.0
0.66,30.15,0.0,1,2,0.0
0.28,24.85,1.0,1,1,0.0
0.65,30.09,0.0,1,1,0.0
0.28,32.81,1.0,0,1,0.0
3.56,6.74,1.0,3,3,1.0
0.5,13.97,1.0,1,0,0.0
1.07,29.56,0.0,0,0,0.0
0.95,31.59,0.0,1,2,0.0
1.28,25.54,1.0,1,1,0.0
3.61,9.07,5.0,2,6,1.0
0.11,29.55,0.0,0,2,0.0
1.36,26.75,3.0,1,0,0.0
1.14,27.81,1.0,0,0,0.0
1.5,25.63,0.0,0,1,0.0
0.78,28.58,2.0,0,1,0.0
0.46,28.52,2.0,1,1,0.0
1.21,29.81,1.0,1,0,0.0
1.54,25.4,1.0,0,0,0.0
3.69,5.96,3.0,4,1,1.0
0.87,18.98,2.0,2,1,0.0
0.49,32.43,0.0,1,1,0.0
3.45,7.52,3.0,6,3,1.0
1.13,10.14,2.0,0,2,0.0
1.02,15.6,1.0,1,2,0.0
0.61,22.26,1.0,0,0,0.0
3.4,16.71,1.0,3,4,1.0
3.27,6.13,7.0,4,6,1.0
0.81,23.72,0.0,1,1,0.0
0.27,28.43,2.0,3,2,0.0
0.76,15.1,0.0,2,1,0.0
3.62,23.49,1.0,6,6,1.0
3.77,8.92,3.0,6,5,1.0
0.65,26.31,2.0,0,0,0.0
3.7,2.99,5.0,3,6,1.0
0.41,25.27,2.0,0,2,0.0
1.43,22.64,3.0,1,2,0.0
0.3,26.22,1.0,4,0,0.0
1.56,25.02,0.0,2,0,0.0
0.36,25.14,0.0,0,0,0.0
3.67,5.8,7.0,1,5,1.0
1.33,13.82,2.0,1,4,0.0
3.63,6.7,7.0,3,7,1.0
0.22,27.87,1.0,3,1,0.0
1.4,29.95,0.0,0,0,0.0
0.26,17.64,3.0,1,2,0.0
1.39,27.34,1.0,0,2,0.0
0.5,26.97,1.0,1,0,0.0
1.68,29.68,2.0,0,1,0.0
3.54,13.81,6.0,4,8,1.0
3.5,5.41,5.0,4,3,1.0
0.52,14.81,1.0,0,0,0.0
0.19,25.86,4.0,1,1,0.0
0.43,28.33,3.0,0,0,0.0
3.62,6.18,5.0,3,4,1.0
3.4,8.92,8.0,8,3,1.0
0.93,32.45,0.0,2,2,0.0
0.17,28.06,2.0,0,0,0.0
0.75,24.32,0.0,0,1,0.0
1.22,25.41,2.0,0,1,0.0
1.65,22.2,1.0,1,1,0.0
1.43,27.83,0.0,1,3,0.0
3.57,8.09,6.0,3,6,1.0
0.82,33.49,0.0,0,0,0.0
0.59,29.06,2.0,0,0,0.0
3.5,14.35,4.0,3,7,1.0
0.59,18.13,1.0,2,2,0.0
0.51,28.58,0.0,1,0,0.0
1.65,33.36,2.0,4,1,0.0
3.7,5.61,6.0,3,3,1.0
3.62,10.74,2.0,6,4,1.0
0.47,28.16,1.0,1,1,0.0
0.39,26.42,1.0,3,0,0.0
0.57,25.81,1.0,0,2,0.0
3.5,11.55,7.0,5,3,1.0
3.03,5.51,7.0,3,2,1.0
0.68,32.26,1.0,0,0,0.0
3.59,7.31,3.0,4,3,1.0
1.51,24.76,3.0,2,2,0.0
0.68,23.9,1.0,0,1,0.0
0.38,21.85,2.0,0,0,0.0
3.75,6.93,4.0,5,6,1.0
0.28,31.85,1.0,1,1,0.0
0.36,25.8,1.0,1,0,0.0
0.36,28.2,4.0,1,2,0.0
0.46,17.12,0.0,1,0,0.0
1.44,23.74,0.0,1,0,0.0
0.65,31.37,1.0,1,1,0.0
0.48,30.53,0.0,0,2,0.0
1.37,27.29,0.0,1,4,0.0
0.54,28.09,0.0,0,1,0.0
0.73,32.84,1.0,2,2,0.0
0.33,26.32,0.0,3,0,0.0
1.05,18.1,2.0,0,3,0.0
0.19,26.65,0.0,2,2,0.0
0.6,30.48,2.0,1,1,0.0
0.79,32.88,1.0,0,0,0.0
1.13,32.68,2.0,0,3,0.0
1.5,28.13,1.0,1,1,0.0
3.68,6.33,2.0,4,7,1.0
3.61,1.8,2.0,8,0,1.0
2.51,34.24,1.0,0,1,0.0
0.53,30.64,2.0,2,2,0.0
3.77,7.59,5.0,5,5,1.0
0.74,31.15,0.0,1,2,0.0
0.41,23.66,1.0,1,3,0.0
0.4,26.37,0.0,0,0,0.0
2.02,26.25,0.0,0,6,0.0
0.17,28.86,0.0,0,1,0.0
1.11,26.22,2.0,0,1,0.0
0.31,27.26,0.0,1,2,0.0
1.28,15.94,3.0,1,0,0.0
0.37,30.74,2.0,1,1,0.0
